country_id	party	party_id	cee	ches_id	family	cmp_id	parlgov_id	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	intradem	personalised	nr_experts	mean_expert_response	populism
13.0	"SYRIZA"	1301.0	0	403	6	34212	1441	7.5384617	6.230769	7.0	8.153846	8.307693	4.818182	8.166667	2.8461537	3.0769231	8.153846	5.8461537	1.6153846	1.0769231	8.769231	6.230769	7.076923	13.0	12.75	7.634024
13.0	"ND"	1302.0	0	402	2	34511	47	5.6923075	4.0	3.9166667	3.6153846	2.0769231	6.3636365	6.4166665	7.230769	8.153846	3.1538463	8.846154	6.769231	7.5384617	2.7692308	4.4615383	7.0	13.0	12.75	2.5944517
13.0	"XA"	1303.0	0	415	1	34720	2092	9.538462	9.615385	9.416667	6.4615383	7.25	1.5	9.666667	10.0	3.3076923	0.0	0.3846154	10.0	10.0	0.0	0.53846157	9.692307	13.0	12.625	9.120323
13.0	"PASOK"	1304.0	0	401	5	34313	1338	4.9166665	4.5833335	3.7272727	4.9166665	2.9166667	6.9	5.7272725	4.9166665	5.3333335	6.0	8.916667	3.5833333	4.25	6.75	4.6666665	6.4166665	13.0	11.75	2.8640833
13.0	"KKE"	1305.0	0	404	6	34210	614	7.1538463	6.923077	7.8333335	6.6153846	7.769231	3.7272727	5.5833335	0.61538464	0.23076923	6.4615383	0.3846154	1.9230769	3.0	4.3076925	1.6923077	4.6923075	13.0	12.6875	7.516971
13.0	"Potami"	1306.0	0	413	5	34340	2346	4.0	3.5833333	3.0	4.0833335	3.0	6.8	3.8181818	5.5	6.5833335	6.5	9.416667	2.0833333	3.0833333	8.5	6.3333335	6.6666665	13.0	11.75	1.9192328
13.0	"ANEL"	1307.0	0	412	1	34730	2091	8.384615	8.615385	8.083333	7.769231	7.8461537	3.0	8.666667	8.307693	4.5384617	1.7692307	4.3076925	8.384615	7.923077	1.3076923	2.3076923	8.923077	13.0	12.625	8.46235
13.0	"EK"	1308.0	0	450	5	34410	2165	6.25	6.0	6.8	6.6	6.3636365	4.111111	5.8	5.3076925	4.8	3.4	6.2727275	5.7	5.5833335	3.0	2.1666667	9.153846	13.0	11.0625	6.2930307
13.0	"LAE"	1309.0	0		6	34214	2596	8.230769	7.6153846	8.272727	8.833333	8.833333	2.6363637	8.0	1.3076923	0.9166667	7.8333335	1.3846154	2.0	1.6923077	7.909091	5.1666665	5.0	13.0	12.1875	8.950444
13.0	"KA"	1310.0	0		5			4.5384617	4.25	3.6666667	4.5833335	2.75	5.4545455	4.8333335	4.923077	5.3076925	5.923077	8.846154	3.3846154	4.0	7.4615383	5.6666665	5.923077	13.0	12.5	2.5715542
