expert_id	country_id	nr_experts	party	party_id	intradem	personalised	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	gender	accuracy	self_leftright	discipline	expertise
23004.0	23.0	14.0	"PNL"	2302.0	2	8	7	6	10	8	2	10		7	9	1	10	8	8	0	0	9	2	1	"1,2,12"
23005.0	23.0	14.0	"PNL"	2302.0	2	7	6	7	6	7	3	5	6	9	10	0	5	8	6	1	0	8	3	1	"2,3,7,10,12"
23006.0	23.0	14.0	"PNL"	2302.0	5	8	7		5	3	2	8	5	8	7	5	10	0	0	5	0	9	6	1	"1,2,3,12"
23007.0	23.0	14.0	"PNL"	2302.0	5	5	8	4	5	3	3	3	7	8	9	5	9	4	9	8	0	9	3	1	"1,2,5"
23008.0	23.0	14.0	"PNL"	2302.0	4	7	4	8	7	5	8	6	10	6	5	5	8	7	6	4	1	7	8	3	"2,7,13"
23009.0	23.0	14.0	"PNL"	2302.0	3	3	5	4	7	4	3	2	6	8	7	6	9	4	4	7	0	8	8	1	"1,4,8,10,11"
23010.0	23.0	14.0	"PNL"	2302.0	3	6	7	7	5	4	4	5	6	7	7	3	7	6	6	3	0	7	3	1	"2,3,12"
23011.0	23.0	14.0	"PNL"	2302.0	6	5	5		6	3	6	7	4	7	6	6	9	3		5	1	6		3	"2,13"
23012.0	23.0	14.0	"PNL"	2302.0	6	7	4	7	6	5	9	5	6	8	6	7	6	7	6	6	0	10		1	"2,7,11,14"
23013.0	23.0	14.0	"PNL"	2302.0	5	6	3	1	2	3	2	4	7	6	7	5	7	4	5	4	1	8	4	1	"1,2,3,5"
23014.0	23.0	14.0	"PNL"	2302.0	6	4	8	7	6	6	5	4	6	6	7	5	7	5	3	4	0	9	6	1	"1,5,7,11"
23015.0	23.0	14.0	"PNL"	2302.0	4	5	5	2	7		2		5	8	9	5	9	3	3	8	0	7	5	6	"12"
23001.0	23.0	14.0	"USR"	2303.0	4	6	9	10	9	8	9	2	10	6	3	4	10	0	6	5	0	9	6	1	"1,2,3,4,13"
23002.0	23.0	14.0	"USR"	2303.0	3	5	10	6	6		3	8	9	5	5	7	9	2	3	7	0	9	5	1	"1,5"
23004.0	23.0	14.0	"USR"	2303.0	6	4	7	3	10	6	1	6		9	8	5	10	6	6	2	0	9	2	1	"1,2,12"
23005.0	23.0	14.0	"USR"	2303.0	3	2	10	5	8	4	2	4	7	9	10	4	9	2	10	5	0	8	3	1	"2,3,7,10,12"
23006.0	23.0	14.0	"USR"	2303.0	8	1	2		2	0	0	9	2	5	7	5	10	0	0	10	0	9	6	1	"1,2,3,12"
23007.0	23.0	14.0	"USR"	2303.0	8	3	10	3	4	2	2	2	8	9	10	5	10	4	10	9	0	9	3	1	"1,2,5"
23008.0	23.0	14.0	"USR"	2303.0	7	4	7	4	4	4	7	9	8	8	9	7	10	4	8	10	1	7	8	3	"2,7,13"
23009.0	23.0	14.0	"USR"	2303.0	7	4	10	3	8	3	2	3	7	7	8	6	9	3	3	8	0	8	8	1	"1,4,8,10,11"
23010.0	23.0	14.0	"USR"	2303.0	8	2	7	1	1	1	2	7	3	4	7	5	9	2	2	9	0	7	3	1	"2,3,12"
23011.0	23.0	14.0	"USR"	2303.0	6	5	8		7	4	8	7	7			6	9	3		8	1	6		3	"2,13"
23012.0	23.0	14.0	"USR"	2303.0	3	4	10	9	10	10	9	1	10	4	4	8	9	5	8	9	0	10		1	"2,7,11,14"
23013.0	23.0	14.0	"USR"	2303.0	7	4	3	4	6	5	1	7	7	5	7	5	9	5	5	4	1	8	4	1	"1,2,3,5"
23014.0	23.0	14.0	"USR"	2303.0	9	1	8	6	3	6	5	4	6	6	6	5	8	3	2	8	0	9	6	1	"1,5,7,11"
23015.0	23.0	14.0	"USR"	2303.0	8	3	3	1	3					7	7	6	9	2	3	10	0	7	5	6	"12"
23001.0	23.0	14.0	"UDMR"	2304.0	4	7	3	3	4	4	2	7	5	6	6	8	10	0	1	8	0	9	6	1	"1,2,3,4,13"
23002.0	23.0	14.0	"UDMR"	2304.0	5	4	4	3	5		3	5	8	6	6	7	9	8	7	4	0	9	5	1	"1,5"
23004.0	23.0	14.0	"UDMR"	2304.0	3	7	3	6	4	4	2	6		5	5	8	10	3	4	0	0	9	2	1	"1,2,12"
23005.0	23.0	14.0	"UDMR"	2304.0	2	7	4	3	6	4	2	4	6	5	5	0	6	10	1	3	0	8	3	1	"2,3,7,10,12"
23006.0	23.0	14.0	"UDMR"	2304.0	4	8	5		6	3	2	8	5	5	7	5	9	5	0	8	0	9	6	1	"1,2,3,12"
23007.0	23.0	14.0	"UDMR"	2304.0	7	3	8	4	5	3	4	7	7	8	8	7	9	2	7	8	0	9	3	1	"1,2,5"
23008.0	23.0	14.0	"UDMR"	2304.0		8			9												1	7	8	3	"2,7,13"
23009.0	23.0	14.0	"UDMR"	2304.0	4	5	9	8	8	2	3	3	7	6	6	3	7	8	4	4	0	8	8	1	"1,4,8,10,11"
23010.0	23.0	14.0	"UDMR"	2304.0	6	3	4	2	2	3	2	6	3	7	6	4	9	2	5	3	0	7	3	1	"2,3,12"
23011.0	23.0	14.0	"UDMR"	2304.0					4	3				6				1		5	1	6		3	"2,13"
23012.0	23.0	14.0	"UDMR"	2304.0	7	8	7	8	8	7	7	5	6	8	7	5	9	8	7	5	0	10		1	"2,7,11,14"
23013.0	23.0	14.0	"UDMR"	2304.0	4	3	2	4	2	1	5	5	8	6	5	5	7	8	5	6	1	8	4	1	"1,2,3,5"
23014.0	23.0	14.0	"UDMR"	2304.0	5	6	5	1	3	4	5	5	4	6	6	5	6	7	2	6	0	9	6	1	"1,5,7,11"
23015.0	23.0	14.0	"UDMR"	2304.0	4	7	5	2	5				5	8	6	4	8	2	3	3	0	7	5	6	"12"
23001.0	23.0	14.0	"ALDE"	2305.0	2	9	6	7	5	5	2	6	6	4	5	3	10	0	2	6	0	9	6	1	"1,2,3,4,13"
23002.0	23.0	14.0	"ALDE"	2305.0	2	10	8	8	8		8	5	7	5	6	3	5	8	8	2	0	9	5	1	"1,5"
23004.0	23.0	14.0	"ALDE"	2305.0	4	10	7	9	10	9	8	9		9	7	5	10	5	8	0	0	9	2	1	"1,2,12"
23005.0	23.0	14.0	"ALDE"	2305.0	2	9	4	5	6	4	2	4	3	8	6	0	2	5	2	3	0	8	3	1	"2,3,7,10,12"
23006.0	23.0	14.0	"ALDE"	2305.0	1	10	9		9	10	10	2	9	6	4	3	0	5	9	2	0	9	6	1	"1,2,3,12"
23007.0	23.0	14.0	"ALDE"	2305.0	7	5	6	5	4	8	6	8	4	6	6	7	6	6	3	5	0	9	3	1	"1,2,5"
23008.0	23.0	14.0	"ALDE"	2305.0	1	9	2	10	9	7	9	3	10	4	1	4	6	8	4	1	1	7	8	3	"2,7,13"
23009.0	23.0	14.0	"ALDE"	2305.0	5	9	6	7	7	4	3	5	5	6	4	4	8	6	7	6	0	8	8	1	"1,4,8,10,11"
23010.0	23.0	14.0	"ALDE"	2305.0	2	7	5	8	6	3	3	4	5	6	7	3	6	8	8	3	0	7	3	1	"2,3,12"
23011.0	23.0	14.0	"ALDE"	2305.0	3	7	3		6	3	2	7	6	7	6	6	9	3		5	1	6		3	"2,13"
23012.0	23.0	14.0	"ALDE"	2305.0	6	8	7	8	7	7	8	5	6	7	7	5	7	7	7	6	0	10		1	"2,7,11,14"
23013.0	23.0	14.0	"ALDE"	2305.0	5	8	6	1	1	3	6	4	6	6	6	5	6	7	5	4	1	8	4	1	"1,2,3,5"
23014.0	23.0	14.0	"ALDE"	2305.0	4	7	8	7	6	6	5	4	6	6	7	5	4	7	3	4	0	9	6	1	"1,5,7,11"
23015.0	23.0	14.0	"ALDE"	2305.0	2	9	7	3	6		2			6	6	4	7	3	7	7	0	7	5	6	"12"
23001.0	23.0	14.0	"PMP"	2306.0	2	10	9	9	8	7	2	4	9	4	6	2	10	1	7	4	0	9	6	1	"1,2,3,4,13"
23002.0	23.0	14.0	"PMP"	2306.0	2	10	7	7	7		8	7	7	7	6	3	8	8	8	2	0	9	5	1	"1,5"
23004.0	23.0	14.0	"PMP"	2306.0	1	10	10	7	10	10	10	10		10	9	10	3	9	9	0	0	9	2	1	"1,2,12"
23005.0	23.0	14.0	"PMP"	2306.0	0	10			6	7	2	1	6	9	9	0	2	10	9	1	0	8	3	1	"2,3,7,10,12"
23006.0	23.0	14.0	"PMP"	2306.0	4	9	5		6	5	4	5	5	6	5	4	9	3	1	2	0	9	6	1	"1,2,3,12"
23007.0	23.0	14.0	"PMP"	2306.0	2	9	10	9	9	5	7	2	10	9	8	2	9	9	10	3	0	9	3	1	"1,2,5"
23008.0	23.0	14.0	"PMP"	2306.0	2	6	3	7	8	5	8	4	10	5	2	4	7	9	4	2	1	7	8	3	"2,7,13"
23009.0	23.0	14.0	"PMP"	2306.0	3	9	5	6	6	4	3	1	8	6	6	4	8	7	8	6	0	8	8	1	"1,4,8,10,11"
23010.0	23.0	14.0	"PMP"	2306.0	3	8	9	8	8	8	8	2	8	8	8	1	4	8	9	2	0	7	3	1	"2,3,12"
23011.0	23.0	14.0	"PMP"	2306.0	4	8	8		8	4	6	5	7	7	6	5	9	3		5	1	6		3	"2,13"
23012.0	23.0	14.0	"PMP"	2306.0	7	7	7	7	7	7	8	5	6	9	7	2	9	7	7	2	0	10		1	"2,7,11,14"
23013.0	23.0	14.0	"PMP"	2306.0	6	8	7	6	6	7	6	3	9	5	6	4	7	7	6	3	1	8	4	1	"1,2,3,5"
23014.0	23.0	14.0	"PMP"	2306.0	4	7	8	8	7	8	7	2	8	6	6	5	5	7	6	4	0	9	6	1	"1,5,7,11"
23015.0	23.0	14.0	"PMP"	2306.0	3	9	8	3	6		8		9	4	4	4	7	5	7	2	0	7	5	6	"12"
24001.0	24.0	12.0	"SmerSD"	2401.0		10	3	4	3	2			9	2	2	0	7	8	8	2	0	8	5	1	"1,7"
24002.0	24.0	12.0	"SmerSD"	2401.0	6	8	9	8	7	6	7	3	7	3	2	2	10	7	7	4	1	8	4	1	"11"
24003.0	24.0	12.0	"SmerSD"	2401.0	2	9	4	7	6	0	1	4	8	4	3	1	6	7	7	2	0	7	3	1	"1,12"
24004.0	24.0	12.0	"SmerSD"	2401.0	3	9	7	7	5	7	8	7	9	2	3	1	8	5	5	3	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"SmerSD"	2401.0	2	8	4	6	6	6	5	7	6	4	4	3	5	6	6	4	0	3	2	1	"1,2"
24006.0	24.0	12.0	"SmerSD"	2401.0	5	7	5	4	6	4	5	3	7	5	3	1	6	6	3	3	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"SmerSD"	2401.0		9	5	7	6	6	5	2	10	4	3	1	5	7	5	5	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"SmerSD"	2401.0	0	10	0	9	9	5	5	4	10	5	2	1	6	9	9	1	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"SmerSD"	2401.0	3	10	8	8	7	1	1	9	10	4	3	1	10	7	8	1	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"SmerSD"	2401.0	1	10	5	4	8	7	6		8	4	3	1	7	5	8	2	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"SmerSD"	2401.0	2	10	2	2	2	3	2	5	7	5	3	2	5	6	6	4	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"SmerSD"	2401.0	8	8	5		1	0	2	10	6	4	3	3	9	5	5	3	1	6	3	4	"6,15"
24001.0	24.0	12.0	"SaS"	2402.0		8	3	2	3	2			8	9	9	1	6	8	4	6	0	8	5	1	"1,7"
24002.0	24.0	12.0	"SaS"	2402.0	4	9	10	8	8	6	9	2	9	8			3		8		1	8	4	1	"11"
24003.0	24.0	12.0	"SaS"	2402.0	3	8	5	3	4	4	6	3	5	8	9	2	3	7	1	9	0	7	3	1	"1,12"
24004.0	24.0	12.0	"SaS"	2402.0	5	8	7	5	5	5	5	7	7	7	9	1	5	4	4	7	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"SaS"	2402.0	1	9	9				6	4		8	9	3	2		3	8	0	3	2	1	"1,2"
24006.0	24.0	12.0	"SaS"	2402.0	5	6	4	2	2	3	3	5	4	7	8	2	3	4	5	6	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"SaS"	2402.0		9	9	7	8	3	1	1	7	8	10	1	3	9	5	6	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"SaS"	2402.0	2	8	6	7	5	4	6	2	9	8	9	0	4	9	2	9	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"SaS"	2402.0	1	10	9	6	2	2	8	1	10	10	10	1	2	1	5	3	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"SaS"	2402.0	6	8	5	4	3	2	3		3	9	9	1	6	5	2	6	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"SaS"	2402.0	4	8	2	5	2	3	6	4	7	7	8	2	7	5	5	7	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"SaS"	2402.0	3	4	0		3	0	2	6	6	10	10	3	3	4	3	8	1	6	3	4	"6,15"
24001.0	24.0	12.0	"OlaNO"	2403.0		8	7	4	5	4			7	9	7	3	6	6	4	3	0	8	5	1	"1,7"
24002.0	24.0	12.0	"OlaNO"	2403.0	3	9	9	8	9	9	9	2	8	8			3		8		1	8	4	1	"11"
24003.0	24.0	12.0	"OlaNO"	2403.0	4	8	9	9	8	7	9	2	7	6	6	3	5	6	4	2	0	7	3	1	"1,12"
24004.0	24.0	12.0	"OlaNO"	2403.0	4	8	9	7	9	9	9	7	9	6	7	3	7	4	5	4	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"OlaNO"	2403.0	1	9	9	9	8	9	10	1	9			3		8	6	4	0	3	2	1	"1,2"
24006.0	24.0	12.0	"OlaNO"	2403.0	6	5	3	2	2	2	5	5	6	7	7	3	3	3	5	4	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"OlaNO"	2403.0		8	9	7	8	5	1	1	7	8				5	8	5	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"OlaNO"	2403.0	2	8	6	4	7	9	7	1	8	8	8	1	6	9	2	3	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"OlaNO"	2403.0	0	10	9	9	2	9	9	1	10	8	7	1	3	1	3	2	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"OlaNO"	2403.0	3	8	8	8	7	7	6		6	5	5	2	8	6	5	2	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"OlaNO"	2403.0	4	8	10	8	8	10	9	2	10	8	5	3	5	4	6	5	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"OlaNO"	2403.0	3	4	10		3	7	6	0	10	8	10	3	3	6	4	3	1	6	3	4	"6,15"
24001.0	24.0	12.0	"SNS"	2404.0		7	4	3	5	3			8	6	5	3	6	6	7	3	0	8	5	1	"1,7"
24002.0	24.0	12.0	"SNS"	2404.0	6	7	9	9	8	8	9	2	8	9	8	1	7	9	8	2	1	8	4	1	"11"
24003.0	24.0	12.0	"SNS"	2404.0	3	8	4	6	5	1	1	5	5	6	4	2	4	8	8	1	0	7	3	1	"1,12"
24004.0	24.0	12.0	"SNS"	2404.0	4	9	9	7	8	8	8	5	7	6	3	1	4	7	7	2	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"SNS"	2404.0	4	5	8	9	6	7	8	3	7	7	5	2	1	9	8	2	0	3	2	1	"1,2"
24006.0	24.0	12.0	"SNS"	2404.0	3	6	7	7	7	5	5	4	7	8	5	0	3	9	1	0	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"SNS"	2404.0		8	5	7	7	6	5	1	6	8	7	1	4	9	10	0	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"SNS"	2404.0	1	9	1	5	6	8	8	1	9	7	5	0	3	10	10	1	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"SNS"	2404.0	8	2	3	2	1	1	1	3	3	8	7	1	3	8	9	2	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"SNS"	2404.0	2	8	5	4	5	7	6		6	4	4	1	5	8	8	1	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"SNS"	2404.0	3	9	0	2	6	5	0	4	7	6	5	1	4	7	8	3	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"SNS"	2404.0	6	6	5		3	0	2	8	8	6	6	3	6	6	5	3	1	6	3	4	"6,15"
24001.0	24.0	12.0	"LSNS"	2405.0		9	5	3	7	3			10	10		0	0	10	10	1	0	8	5	1	"1,7"
24002.0	24.0	12.0	"LSNS"	2405.0	2	10	10	10	10	10	10	0	10	10	10	0	0	10	10	0	1	8	4	1	"11"
24003.0	24.0	12.0	"LSNS"	2405.0	1	10	9	10	9	9	10	0	10	10	2	0	0	10	10	0	0	7	3	1	"1,12"
24004.0	24.0	12.0	"LSNS"	2405.0	1	10	10	10	10	10	10	0	10	10	2	0	0	10	10	0	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"LSNS"	2405.0		8	10	10	8	9	10	1	10	9		0	0	10	9	0	0	3	2	1	"1,2"
24006.0	24.0	12.0	"LSNS"	2405.0	3	8	8	9	8	7	7	2	8	9	6	0	0	10	0	0	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"LSNS"	2405.0		8	10	8	10	9	10	0	10	10	1	0	0	10	10	0	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"LSNS"	2405.0	0	10	10	3	10	10	10	0	10	10	0	0	0	10	10	0	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"LSNS"	2405.0	0	10	10	10	10	10	10	0	10	10	10	0	0	10	10	0	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"LSNS"	2405.0	1	9	9	4	8	8	10		10	10	1	0	0	10	10	0	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"LSNS"	2405.0	2	10	8	1	9	8	10	0	10	6	4	1	1	10	10	1	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"LSNS"	2405.0		7	9		3	7	8	2	8	5	5	2	2	4	8	1	1	6	3	4	"6,15"
24001.0	24.0	12.0	"SME"	2406.0		10	4	2	4				9	10		0	3	9	10	2	0	8	5	1	"1,7"
24002.0	24.0	12.0	"SME"	2406.0	2	8	9	9	9	9	9	1	8	8		1	3	9	8		1	8	4	1	"11"
24003.0	24.0	12.0	"SME"	2406.0	1	10	6	10	9	8	8	1	9	3	3	0	2	9	8	2	0	7	3	1	"1,12"
24004.0	24.0	12.0	"SME"	2406.0	2	10	10	10	10	10	10	0	10	9	6	0	3	8	7	1	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"SME"	2406.0		9		7			9	1	9			3				5	0	3	2	1	"1,2"
24006.0	24.0	12.0	"SME"	2406.0	4	7	4	7	5	5	7	3	7	8	7	1	2	7	1	3	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"SME"	2406.0		10	8	8	9	9	10	0	9			0	1	10	8	0	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"SME"	2406.0	2	9	7	4	10	10	9	2	10	8	6	0	1	10	9	0	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"SME"	2406.0	0	10	9	10	8	9	10	0	10	10	8	0	1	8	10	0	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"SME"	2406.0	1	9	8	4	8	8	9		9	8	7	0	2	9	10	1	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"SME"	2406.0	2	10	8	3	8	10	10	1	10	9	5	2	4	8	9	2	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"SME"	2406.0	6	6	3		2	2	6	2	8	5	7	3	4	5	2	4	1	6	3	4	"6,15"
24001.0	24.0	12.0	"MOST"	2407.0		8	3	1	2	1			2	7	7	5	9	3	3	7	0	8	5	1	"1,7"
24002.0	24.0	12.0	"MOST"	2407.0	9	6	5	5	2	5	5	8	3	6	6	9	10	1	4	9	1	8	4	1	"11"
24003.0	24.0	12.0	"MOST"	2407.0	3	6	2	1	1	0	0	9	3	7	7	5	8	1	2	7	0	7	3	1	"1,12"
24004.0	24.0	12.0	"MOST"	2407.0	5	8	6	5	1	1	5	8	1	6	7	7	10	1	3	6	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"MOST"	2407.0		8	5	1	3	6	5	7	5		6	4	8	1	6	4	0	3	2	1	"1,2"
24006.0	24.0	12.0	"MOST"	2407.0	5	3	3	2	2	2	3	6	4	7	6	7	8	2	6	4	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"MOST"	2407.0		8	2	3	4	3	2	7	6	5	5	8	9	0	2	8	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"MOST"	2407.0	6	5	5	3	4	4	3	6	5	6	5	5	9	3	1	7	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"MOST"	2407.0	9	7	0	0	0	1	0	9	1	7	9	3	10	0	0	9	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"MOST"	2407.0	6	8	3	4	2	4	3		3	3	5	3	9	1	4	4	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"MOST"	2407.0	3	9	0	5	0	0	0	9	4	5	5	5	9	4	5	5	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"MOST"	2407.0	9	7	3		1	0	1	8	4	6	6	6	9	8	4	6	1	6	3	4	"6,15"
24001.0	24.0	12.0	"Spolu"	2408.0			2	0	2	1			2	5	6		9	2	2	9	0	8	5	1	"1,7"
24002.0	24.0	12.0	"Spolu"	2408.0				4													1	8	4	1	"11"
24003.0	24.0	12.0	"Spolu"	2408.0	6	5	3	2	1	1	5	6	4	6	6	6	9	1	1	8	0	7	3	1	"1,12"
24004.0	24.0	12.0	"Spolu"	2408.0	6	8	6	5	1	1	5	8	1	7	7	5	9	3	3	7	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"Spolu"	2408.0																	0	3	2	1	"1,2"
24006.0	24.0	12.0	"Spolu"	2408.0	7	4	4	2	2	3	3	7	3	6	7	4	8	2	7	5	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"Spolu"	2408.0			6	4			0	8		5	8		10	0	3	9	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"Spolu"	2408.0	8	3	5	4	2	3	1	8	3	6	8	5	9	5	1	8	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"Spolu"	2408.0	7	5	0	0	0	1	0	10	1	5	5	5	10	0	0	10	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"Spolu"	2408.0	7	6	2	1	1	1	1		0	7	7	5	10	0	1	10	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"Spolu"	2408.0			5	7	5		5	8	3	5	5		10				0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"Spolu"	2408.0								8	0	8	9			2	2		1	6	3	4	"6,15"
24001.0	24.0	12.0	"PS"	2409.0			2	0	2	1			2	2	2	7	10	2	2	9	0	8	5	1	"1,7"
24002.0	24.0	12.0	"PS"	2409.0	9	5	4	4	2	5	5	8	2								1	8	4	1	"11"
24003.0	24.0	12.0	"PS"	2409.0	7	3	1	0	1	2	7	8	3	2	4	7	10	1	2	10	0	7	3	1	"1,12"
24004.0	24.0	12.0	"PS"	2409.0	7	7	6	5	1	1	5	8	1	5	5	7	10	3	3	9	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"PS"	2409.0																	0	3	2	1	"1,2"
24006.0	24.0	12.0	"PS"	2409.0	8	4	2	2	1	2	3	7	3	4	4	7	8	2	8	7	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"PS"	2409.0			6	4			0	8		4	6		10	0	0	10	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"PS"	2409.0	10	0	3	3	0	1	0	9	0	3	4	7	10	1	0	10	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"PS"	2409.0	8	5	0	0	0	1	0	10	1	4	4	5	10	0	0	10	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"PS"	2409.0	7	5	2	1	1	1	1		0	5	6	6	10	0	1	10	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"PS"	2409.0			5	7	5		5	8	3	4			10	2			0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"PS"	2409.0							0	10	0	8	7		8	2	2	8	1	6	3	4	"6,15"
24001.0	24.0	12.0	"KDH"	2410.0		4	5	0	2	1			2	9	9	2	8	3	4	2	0	8	5	1	"1,7"
24002.0	24.0	12.0	"KDH"	2410.0	8	5	7	9	9	5	7	5	6	8	8	4	7	8	7	3	1	8	4	1	"11"
24003.0	24.0	12.0	"KDH"	2410.0	6	4	7	3	6	1	2	6	6	7	8	3	4	7	6	0	0	7	3	1	"1,12"
24004.0	24.0	12.0	"KDH"	2410.0	6	7	6	5	5	5	5	5	5	6	7	3	7	6	6	2	0	7	4	4	"2,4,13"
24005.0	24.0	12.0	"KDH"	2410.0	7	4	6	3	4	5	5	7	5	7	6	3	5	6	7	2	0	3	2	1	"1,2"
24006.0	24.0	12.0	"KDH"	2410.0	4	3	6	5	5	5	3	4	5	9	8	2	5	7	1	0	1	5	3	1	"1,5,7"
24007.0	24.0	12.0	"KDH"	2410.0		6	8	6	5	5	5		6	6	6	2	6	7	10	0	0	8	4	1	"1,4,5"
24008.0	24.0	12.0	"KDH"	2410.0	5	2	3	2	4	5	3	6	2	7	6	3	7	6	4	1	0	9	5	4	"3,5,10"
24009.0	24.0	12.0	"KDH"	2410.0	6	8	2	2	0	1	0	8	1	10	10	2	8	1	8	1	0	8	1	1	"1,2,5,11"
24010.0	24.0	12.0	"KDH"	2410.0	6	6	4	1	1	3	3		2	6	6	3	8	3	5	1	1	9	6	1	"1,4,12"
24011.0	24.0	12.0	"KDH"	2410.0	7	7	5	5	5	6	5	5	4	5	5	3	7	5	5	2	0	7	6	1	"1,2,3"
24012.0	24.0	12.0	"KDH"	2410.0	6	4	7		2	0	1	8	7	9	9	3	6	6	8	1	1	6	3	4	"6,15"
25001.0	25.0	8.0	"SMC"	2501.0	3	7	8	9	7	4	3	6	7	2	1	5	7	4	5	7	0	8	6	7	"6,9"
25002.0	25.0	8.0	"SMC"	2501.0	3	10	6	5	6	4	2	5	6	6	7	1	10	7	6	8	0	9	3	1	"3,7,12"
25003.0	25.0	8.0	"SMC"	2501.0	3	9	7	6	9	8	8	8	8	6	5	6	9	7	5	7	0	9	3	5	"2,7,14"
25005.0	25.0	8.0	"SMC"	2501.0	3	10	5	4	3	2	2	7	3	5	7	3	9	3	5	7	0	9	3	4	"1,2,3,7,9,10,11,12"
25006.0	25.0	8.0	"SMC"	2501.0	5	10	6	7	7	8	5	9	4	7	6	3	10	7	7	4	1	7	5	1	"1,2,6,8,10"
25007.0	25.0	8.0	"SMC"	2501.0	8	8	4	3	7	7	7	9	2	5	6	4	6	3	5	4	0	8	7	1	"14"
25008.0	25.0	8.0	"SMC"	2501.0	6	7	5	3	3	4	3	7	6	5	6	4	7	3	3	8	0	9	6	1	"1,2,3,4,7,13"
25009.0	25.0	8.0	"SMC"	2501.0	5	8	4	3	4	4	4	7	4	6	6	5	9	5	4	4	1	6	4	7	"9,11"
25001.0	25.0	8.0	"SDS"	2502.0	3	8	6	4	7	6	7	6	7	6	6	4	7	7	6	3	0	8	6	7	"6,9"
25002.0	25.0	8.0	"SDS"	2502.0	1	10	10	10	10	5	7	1	10	10	10	1	6	10	10	1	0	9	3	1	"3,7,12"
25003.0	25.0	8.0	"SDS"	2502.0	1	10	9	10	10	10	10	2	10	10	10	0	8	10	9	3	0	9	3	5	"2,7,14"
